,ligand_pose,logits
9771,020_3355_11590_0,0.004661305
9772,021_1493_15513_0,8.419661e-05
9773,032_665_2040_0,0.005657368
9774,020_99_5362_0,0.0016470912
9775,023_809_7621_0,0.011077676
9776,021_2625_13237_0,0.002164465
9777,020_1588_2810_0,0.028526003
9778,022_105_24569_0,0.7511968
9779,020_884_221_0,0.8339987
9780,018_1182_19450_0,0.011405827
9781,019_1270_5563_0,0.015379025
9782,019_1411_18558_0,0.009404626
9783,031_129_28701_0,0.027176142
9784,018_23_3687_0,0.01765566
9785,020_171_9708_0,0.020008923
9786,021_2811_4924_0,0.1388611
9787,019_530_12414_0,0.0073711965
9788,020_4741_17189_0,0.00060885126
9789,031_381_2946_0,0.027162293
9790,020_3955_19646_0,0.043534238
9791,022_745_25148_0,0.25818002
9792,020_3264_17419_0,0.010593934
9793,018_1337_1595_0,0.07546855
9794,020_628_21085_0,0.0023383307
9795,019_281_6527_0,0.005733676
9796,021_257_25443_0,0.0036766778
9797,032_587_2602_0,0.00023599739
9798,020_4792_5223_0,0.043788817
9799,021_2926_19064_0,0.00935585
9800,020_2933_18586_0,0.010639624
9801,031_461_10913_0,0.0014991366
9802,021_1053_26807_0,0.12664767
9803,032_463_4046_0,0.4355479
9804,019_1337_13960_0,0.0080778245
9805,020_3437_21003_0,0.008141703
9806,018_1204_24063_0,0.01636013
9807,023_962_16867_0,0.0026143827
9808,017_43_25086_0,0.0070080473
9809,031_49_18811_0,0.00068851653
9810,018_192_21709_0,0.53551793
9811,018_647_28752_0,0.0067385808
9812,019_2164_14194_0,0.0021503158
9813,038_7_15240_0,0.025859082
9814,021_2267_16090_0,0.05928382
9815,022_283_6808_0,0.008836974
9816,009_23_23067_0,0.0063156695
9817,021_2948_13579_0,0.00082359946
9818,021_2759_20948_0,0.0060092867
9819,018_856_1986_0,0.34046584
9820,020_2971_16362_0,0.0012291623
9821,022_1112_13500_0,0.00092339615
9822,021_430_27314_0,0.01690063
9823,020_2143_17549_0,0.0043574017
9824,031_150_1313_0,0.048654176
9825,023_1185_5767_0,0.0008419368
9826,009_13_14844_0,0.26013952
9827,018_1382_13585_0,0.14085837
9828,021_1845_25140_0,0.0093076425
9829,031_407_4561_0,0.14486867
9830,038_6_4065_0,0.029540686
9831,019_69_18514_0,0.005748635
9832,022_876_16912_0,0.0011099983
9833,020_3438_11216_0,0.0010271692
9834,019_1088_20926_0,0.015709268
9835,021_1420_20373_0,0.00921508
9836,022_1283_4507_0,0.15083463
9837,029_134_20057_0,0.006218502
9838,020_2169_5485_0,0.08472157
9839,023_952_19282_0,0.0017600064
9840,006_37_13770_0,0.12782782
9841,020_443_17257_0,0.15136117
9842,020_991_2350_0,0.02615538
9843,021_2342_15306_0,0.0016904009
9844,032_566_7341_0,0.00047032518
9845,020_1767_2465_0,0.0038333973
9846,023_1304_16091_0,0.0032645669
9847,020_44_6265_0,0.30147895
9848,019_619_22795_0,0.02739812
9849,031_142_24768_0,0.0060837185
9850,020_348_5212_0,0.019137211
9851,020_3405_13902_0,0.019259784
9852,021_807_17565_0,0.0053486414
9853,038_19_9514_0,0.0037489466
9854,020_3281_23942_0,0.09302058
9855,033_80_4056_0,0.012216813
9856,023_1166_22658_0,0.0043636146
9857,021_3090_23624_0,0.0019389357
9858,022_1306_15272_0,0.0074375444
9859,019_960_20000_0,0.02708435
9860,015_32_24720_0,0.0029130701
9861,021_1276_4751_0,0.13006768
9862,021_1435_25864_0,0.031421978
9863,021_1250_18482_0,0.0034366157
9864,020_2206_1223_0,0.26174214
9865,031_281_13827_0,0.0004897899
9866,021_724_664_0,0.18335897
9867,020_997_4326_0,0.003151791
9868,020_1378_5170_0,0.1257664
9869,031_158_19276_0,0.00076601905
9870,020_4607_12104_0,0.0036556271
9871,033_21_858_0,0.18342018
9872,036_4_14550_0,0.007520889
9873,023_1572_17258_0,0.00079375406
9874,020_3569_9388_0,0.03248699
9875,031_272_18741_0,0.0036658586
9876,031_137_4422_0,0.016260793
9877,021_1302_20047_0,0.05333314
9878,022_1196_950_0,0.11817725
9879,018_271_4600_0,0.0038056292
9880,020_2381_15514_0,0.0035883405
9881,021_2407_19383_0,0.0014983517
9882,022_763_18500_0,0.00066934945
9883,019_501_15001_0,0.033690028
9884,019_1913_25713_0,0.4586941
9885,021_3075_28709_0,0.0009799853
9886,022_810_19683_0,0.04942977
9887,018_888_18949_0,0.0095172385
9888,029_137_23578_0,0.017654484
9889,032_791_965_0,0.02491991
9890,020_3390_24402_0,0.0010339526
9891,020_3318_5329_0,0.03720201
9892,002_17_23302_0,0.083138205
9893,005_8_24887_0,0.03629445
9894,005_25_27608_0,0.005928623
9895,021_315_5578_0,0.09023303
9896,010_9_6384_0,0.0048228563
9897,036_27_815_0,0.017126486
9898,019_1381_5862_0,0.0047126897
9899,020_4708_11043_0,0.023562659
9900,020_1108_20797_0,0.017938333
9901,018_335_5113_0,0.00071535516
9902,021_2135_28222_0,0.008523137
9903,020_1929_9625_0,0.003902524
9904,021_1717_3936_0,0.10325701
9905,021_1966_21016_0,0.01612184
9906,019_953_24948_0,0.001522855
9907,031_275_16538_0,0.00089946395
9908,020_329_28765_0,0.0007134795
9909,023_696_14124_0,0.011681851
9910,019_483_507_0,0.066886336
9911,018_1193_18802_0,0.7108898
9912,020_833_15090_0,0.001795009
9913,021_2654_5987_0,0.029265126
9914,016_44_19183_0,0.007355652
9915,020_3215_11449_0,0.0022245527
9916,028_35_2589_0,0.040533062
9917,023_1362_23634_0,0.001638495
9918,004_29_3414_0,0.10510685
9919,021_1325_752_0,0.33929017
9920,016_29_18245_0,0.0032178985
9921,019_2197_10302_0,0.05452069
9922,018_138_15128_0,0.0030100902
9923,020_3485_10891_0,0.004384085
9924,023_1002_26346_0,0.032415904
9925,029_135_15440_0,0.007536202
9926,021_2950_8607_0,0.32583928
9927,019_169_24157_0,0.007862198
9928,020_4463_12282_0,0.005427298
9929,023_1339_22941_0,0.0019932124
9930,021_2000_21786_0,0.0041607795
9931,020_542_21778_0,0.01572672
9932,010_5_8411_0,0.017182563
9933,031_302_11903_0,0.03281114
9934,018_505_10576_0,0.004741301
9935,020_2874_788_0,0.025902834
9936,022_101_27940_0,0.00023989812
9937,018_755_14271_0,0.0035496005
9938,021_3047_16838_0,0.001604039
9939,019_120_15511_0,0.0058641513
9940,019_340_19855_0,0.02951049
9941,019_1847_27147_0,0.010646069
9942,020_2929_24574_0,0.0022043954
9943,"|&1:13,15,r|""	026_85_5404_0",0.002597778
9944,021_134_27736_0,0.0005224374
9945,020_4751_14627_0,0.21342868
9946,021_1155_17432_0,0.3242788
9947,021_228_28585_0,0.32661977
9948,020_88_28844_0,0.011944091
9949,020_716_10554_0,0.0078012957
9950,020_4154_7369_0,0.034371436
9951,003_32_13273_0,0.006987429
9952,018_798_13514_0,0.2610013
9953,019_113_23566_0,0.15544906
9954,023_614_4592_0,0.45220864
9955,023_1717_4435_0,0.010562119
9956,020_685_22723_0,4.808852e-05
9957,019_1867_23662_0,0.0011144701
9958,018_629_27582_0,0.0016191163
9959,021_3130_2768_0,0.24984865
9960,019_694_24244_0,0.009757569
9961,021_688_1777_0,0.102399066
9962,018_336_26776_0,0.015589822
9963,019_1593_10205_0,0.0025478555
9964,018_505_24950_0,0.011361727
9965,018_172_6829_0,0.0489863
9966,018_990_22862_0,0.005047169
9967,021_2168_6484_0,0.029241724
9968,020_1329_7188_0,0.005346065
9969,022_1022_11419_0,0.077476986
9970,018_244_27778_0,0.031139104
9971,022_438_27106_0,0.00033997267
9972,019_2055_16352_0,0.0014371071
9973,021_541_9778_0,0.00032230435
9974,"|&1:13,15,r|""	025_84_26702_0",0.003613281
9975,020_4659_98_0,0.09039876
9976,031_336_14489_0,5.374769e-07
9977,020_212_22921_0,0.003055037
9978,021_2590_22352_0,0.019162325
9979,021_1796_2519_0,0.009253339
9980,020_3275_13847_0,0.0027850338
9981,020_2810_12228_0,0.0032502895
9982,019_482_17958_0,0.0054600537
9983,039_2_18465_0,0.17787291
9984,022_767_22806_0,0.010368001
9985,018_641_10854_0,0.0014155686
9986,019_559_26119_0,0.012703646
9987,021_1185_12295_0,0.025048643
9988,018_437_1740_0,0.5498854
9989,023_80_9404_0,0.08111256
9990,023_443_7982_0,0.012418463
9991,022_779_10919_0,0.03504665
9992,020_701_25359_0,0.17362721
9993,031_360_2215_0,0.01617913
9994,021_2644_14797_0,0.031815913
9995,019_1742_19100_0,0.003468531
9996,035_94_7909_0,0.017263604
9997,019_1151_11615_0,0.0014517055
9998,019_376_11791_0,0.0040268786
9999,032_384_25971_0,0.0034315046
10000,023_24_13019_0,0.061961517
10001,023_19_7117_0,0.09871837
10002,020_1040_27312_0,0.012604601
10003,020_4176_1682_0,0.03446459
10004,020_489_24861_0,0.010415876
10005,023_434_5361_0,0.018169716
10006,032_597_18563_0,0.02142519
10007,021_203_11913_0,0.0052773072
10008,020_684_10133_0,0.0012044423
10009,020_2632_23013_0,0.012560265
10010,023_605_21001_0,0.0023406323
10011,022_684_3073_0,0.2706803
10012,020_645_14008_0,0.0023963342
10013,021_2015_19836_0,0.0059971083
10014,021_2478_14452_0,0.019327626
10015,022_1539_4635_0,0.009837939
10016,022_757_11086_0,0.1258313
10017,019_1737_20421_0,0.04313787
10018,013_3_12557_0,0.0035675701
10019,020_3356_11606_0,0.024710117
10020,021_2810_2500_0,0.13309404
10021,021_2340_20613_0,0.02951662
10022,002_33_14297_0,0.0015704482
10023,018_1069_1275_0,0.017594662
10024,020_410_26450_0,0.0012509872
10025,021_2733_48_0,0.60628414
10026,023_1078_14381_0,0.012728831
10027,034_31_9163_0,0.00048250766
10028,020_2973_18614_0,0.005372719
10029,018_716_25321_0,0.015980689
10030,019_1786_12774_0,0.0024480124
10031,020_2769_23675_0,0.10835303
10032,020_351_13039_0,0.00023790415
10033,032_136_3595_0,0.22218598
10034,033_86_4522_0,0.011172772
10035,018_1321_6830_0,0.04898641
10036,018_62_28505_0,0.0026115335
10037,023_621_14993_0,0.001999451
10038,031_125_10800_0,0.026347071
10039,032_641_6606_0,0.02061558
10040,021_2189_5387_0,0.0023337123
10041,023_1061_10902_0,0.0055662156
10042,019_178_9831_0,0.015276728
10043,019_1282_27885_0,0.009092167
10044,019_2230_16708_0,0.06722289
10045,019_947_24028_0,0.0010718493
10046,021_2386_19618_0,0.004422407
10047,031_179_21279_0,0.0012090574
10048,022_284_11605_0,0.023739416
10049,023_74_22001_0,0.015887951
10050,019_1395_27501_0,0.0027602648
10051,031_205_3657_0,0.3705407
10052,020_2352_28828_0,0.0003860822
10053,020_2715_27898_0,0.0027997633
10054,019_1822_12809_0,0.004545253
10055,021_517_4937_0,0.014244083
10056,018_707_23525_0,0.005515673
10057,023_1229_15125_0,0.009948923
10058,029_93_5753_0,0.0019194933
10059,023_32_28952_0,0.0007743683
10060,030_79_8217_0,0.0037758115
10061,003_40_13022_0,0.0109814005
10062,019_2056_18530_0,0.0026951267
10063,020_2091_9878_0,0.018495673
10064,018_323_3971_0,0.0083331335
10065,020_724_23411_0,0.017182795
10066,020_519_9333_0,0.05413403
10067,020_2477_21080_0,0.0014946865
10068,032_54_10207_0,0.004739344
10069,022_1269_1959_0,0.010658678
10070,022_1182_181_0,0.55563563
10071,018_1280_4742_0,0.00068748614
10072,020_249_8868_0,0.05110965
10073,021_721_18494_0,0.37309778
10074,032_743_16584_0,0.020676916
10075,019_1700_28475_0,0.004055968
10076,020_3890_5656_0,0.0070233718
10077,019_327_9415_0,0.0075066015
10078,021_2764_3660_0,0.031089325
10079,019_358_23050_0,0.0016488268
10080,020_4382_22455_0,0.01427046
10081,020_1180_11459_0,0.007982483
10082,021_1414_22126_0,0.086128
10083,022_119_1553_0,0.028611295
10084,019_491_24079_0,0.0019555313
10085,010_61_22623_0,0.16055238
10086,020_4757_10616_0,6.6721805e-05
10087,032_308_24821_0,0.00023523068
10088,020_2055_19520_0,0.0032091222
10089,021_582_8533_0,0.3399058
10090,021_3087_13334_0,0.004959851
10091,032_455_22900_0,0.0005183203
10092,020_852_7609_0,0.0023339987
10093,020_879_25982_0,0.0030194577
10094,036_91_12245_0,0.009683284
10095,018_591_25521_0,0.003916918
10096,"|&1:12,14,r|""	027_81_11693_0",0.058314778
10097,023_91_19556_0,0.081736654
10098,019_355_8069_0,0.010817458
10099,019_926_4359_0,0.0049529495
10100,023_333_25591_0,0.06327113
10101,020_3775_10391_0,0.061768018
10102,032_671_2275_0,0.0013162387
10103,032_130_28647_0,0.011702629
10104,021_3125_17741_0,0.0018704801
10105,022_1554_10769_0,0.00677096
10106,019_447_8559_0,0.0044902093
10107,"|&1:13,15,r|""	025_84_12771_0",0.003548718
10108,020_2661_19353_0,0.0010296822
10109,019_1204_9578_0,0.007964402
10110,021_1022_27670_0,0.0003953222
10111,023_227_7872_0,0.013531422
10112,023_428_3258_0,0.014997889
10113,022_741_645_0,0.39404762
10114,023_1156_26630_0,0.004099563
10115,020_727_15711_0,0.029368222
10116,020_1875_14099_0,0.011400058
10117,020_3613_7650_0,0.008576845
10118,020_3198_23580_0,0.009654237
10119,004_20_12233_0,0.02409098
10120,020_692_25303_0,0.007137776
10121,021_2397_12697_0,0.05807966
10122,038_28_1540_0,0.037141
10123,023_365_1001_0,0.0056345244
10124,031_175_2927_0,0.023817834
10125,021_382_15900_0,0.046176102
10126,034_14_15260_0,0.004600787
10127,019_1776_19222_0,0.010712833
10128,011_23_24754_0,0.0014395571
10129,019_755_16466_0,0.030608589
10130,020_658_26794_0,0.004623921
10131,021_2213_20462_0,0.0035438202
10132,019_17_18751_0,0.0027252727
10133,023_17_23686_0,0.0034099563
10134,023_567_18508_0,0.106775634
10135,032_544_14612_0,0.16984046
10136,019_974_5772_0,0.013856909
10137,023_163_14322_0,0.0049379924
10138,024_96_13370_0,0.0013276677
10139,020_4228_23477_0,0.14798002
10140,020_3382_18948_0,0.005687476
10141,019_372_23617_0,0.0034160968
10142,029_128_14209_0,0.0030057244
10143,003_8_21889_0,0.0023956343
10144,021_1825_16571_0,0.0001431528
10145,022_224_2195_0,0.06919501
10146,023_519_1201_0,0.5136681
10147,019_1545_10010_0,0.0034718404
10148,019_1723_13051_0,0.00079761416
10149,032_335_19708_0,0.008258809
10150,022_523_7431_0,0.7947986
10151,022_260_1850_0,0.502663
10152,019_1144_27096_0,0.007199736
10153,022_613_28400_0,0.00096182537
10154,021_1066_0_0,0.07262653
10155,019_666_9456_0,0.0033078464
10156,022_994_16364_0,0.07941809
10157,002_77_16159_0,0.009966289
10158,037_4_18427_0,0.011584737
10159,021_1988_13341_0,0.005677712
10160,019_492_17052_0,0.006629
10161,018_1421_15478_0,0.015340689
10162,021_1781_8109_0,0.041663446
10163,018_869_1386_0,0.0035199043
10164,019_1981_16817_0,0.010774152
10165,020_4789_17390_0,0.013489505
10166,019_1327_9557_0,0.0013734874
10167,022_679_6289_0,0.14461164
10168,019_1847_25258_0,0.0031158337
10169,021_804_14778_0,0.0023284024
10170,020_1841_13879_0,0.0018526113
10171,006_28_2109_0,0.034473844
10172,032_660_2549_0,0.71477044
10173,003_15_9199_0,0.090024106
10174,012_15_16724_0,0.001267467
10175,020_398_17181_0,0.0020006753
10176,020_4200_17095_0,0.06849714
10177,021_3135_27191_0,0.004880216
10178,018_205_7539_0,0.12112634
10179,019_1500_9970_0,0.009380367
10180,022_21_412_0,0.4036054
10181,021_2701_8531_0,0.027862929
10182,020_29_6982_0,0.020966196
10183,031_51_3106_0,0.005510599
10184,022_571_18268_0,0.013633244
10185,020_1848_10361_0,0.008359723
10186,018_393_22679_0,0.2760475
10187,022_1465_3573_0,0.31575298
10188,020_2981_3659_0,0.0080174375
10189,013_41_15069_0,0.3967916
10190,019_600_25013_0,0.004356796
10191,019_339_16217_0,0.002200937
10192,021_2195_20579_0,0.0038206284
10193,031_31_21808_0,0.021433735
10194,031_33_24929_0,9.293397e-05
10195,027_16_6604_0,0.021105597
10196,022_1037_10066_0,0.39262697
10197,002_49_25021_0,0.023324892
10198,021_359_12871_0,0.018056938
10199,020_955_25635_0,0.011452445
10200,022_863_6435_0,0.033676695
10201,023_772_22167_0,0.010091263
10202,019_2053_12340_0,0.01630788
10203,019_224_27303_0,0.0042501893
10204,032_815_7432_0,0.5245097
10205,018_206_10571_0,0.0012168597
10206,024_4_244_0,0.0797971
10207,021_1229_26283_0,0.0037931546
10208,021_994_20578_0,0.008066455
10209,019_1764_16800_0,0.00036071174
10210,018_1571_23242_0,0.0015967474
10211,020_2669_7823_0,0.003450984
10212,018_696_23188_0,0.010655532
10213,021_1897_19994_0,0.024399102
10214,020_2500_25335_0,0.005670819
10215,031_455_26604_0,0.00035453436
10216,019_266_9075_0,0.0010856485
10217,020_3773_13241_0,0.00089249614
10218,004_27_9424_0,0.09707977
10219,021_1703_10666_0,0.033389926
10220,019_2208_10146_0,0.002149148
10221,020_2358_14044_0,0.005652927
10222,019_1307_25579_0,0.0023008545
10223,020_3558_14932_0,0.0054464145
10224,023_343_27652_0,0.007887595
10225,021_1755_26966_0,0.0113943955
10226,020_779_12047_0,0.0007475608
10227,029_126_16794_0,0.0022324233
10228,018_1315_19012_0,0.0031125338
10229,020_3252_22613_0,0.006714569
10230,019_1781_25116_0,0.0014910202
10231,019_332_11152_0,0.010075196
10232,020_1843_15149_0,0.0005942947
10233,023_56_6705_0,0.008380541
10234,021_1972_13542_0,0.014620011
10235,020_1088_6401_0,0.014559396
10236,020_3306_9908_0,0.0050925217
10237,018_617_16066_0,0.036737382
10238,020_3175_12498_0,0.030960778
10239,020_2068_23764_0,0.0016939718
10240,019_1929_16490_0,0.0069507
10241,019_600_10887_0,0.013237975
10242,020_702_4010_0,0.2765823
10243,031_129_4943_0,0.045335986
10244,020_3119_4571_0,0.0053005246
10245,031_349_1885_0,0.21754347
10246,020_4718_12692_0,0.006860492
10247,020_2145_18868_0,0.0003850965
10248,031_398_20884_0,0.023196453
10249,021_2008_11392_0,0.006573522
10250,020_3657_19872_0,0.0035668516
10251,020_1869_20851_0,0.00829501
10252,032_20_28863_0,0.0048920196
10253,021_843_16448_0,0.0008128134
10254,030_48_15845_0,0.0026549224
10255,023_1038_1361_0,0.010011273
10256,021_2545_6113_0,0.013642429
10257,020_3073_4878_0,0.055289604
10258,020_538_6571_0,0.01268543
10259,025_6_3609_0,0.021997893
10260,002_11_26933_0,0.016764428
10261,021_1774_23792_0,0.00080229074
10262,032_37_2540_0,0.0018786867
10263,031_81_7047_0,0.10206029
10264,021_2128_24327_0,0.018580984
10265,020_3618_10774_0,0.006589478
10266,022_549_4074_0,0.01828895
10267,004_23_10827_0,0.015724773
10268,020_1615_14674_0,0.007326436
10269,021_1801_28757_0,0.00065191096
10270,021_2909_14962_0,0.011437355
10271,023_706_13318_0,0.005208644
10272,019_2213_23579_0,0.0053019105
10273,022_60_6820_0,0.3602604
10274,021_316_21502_0,0.0036224322
10275,021_3079_20882_0,0.0011173327
10276,021_3128_27408_0,0.0068223914
10277,031_336_22219_0,6.2230136e-08
10278,023_83_19784_0,0.021739941
10279,021_1700_11635_0,0.006467781
10280,032_296_2844_0,0.04698899
10281,020_3525_24669_0,0.0027563665
10282,031_336_23206_0,5.2109804e-08
10283,021_376_3956_0,0.058476076
10284,018_990_27937_0,0.0040640887
10285,023_1146_24266_0,0.018732792
10286,020_3905_19187_0,0.004805156
10287,021_162_9897_0,0.023445684
10288,020_1222_25622_0,0.014220975
10289,018_898_133_0,0.597679
10290,018_1141_13877_0,0.007984512
10291,031_129_25204_0,0.021324154
10292,021_763_726_0,0.016240805
10293,022_843_366_0,0.3994014
10294,021_945_3397_0,0.19291846
10295,029_19_19844_0,0.00524415
10296,032_358_23115_0,0.00012492372
10297,020_4133_10314_0,0.008521461
10298,022_1475_3750_0,0.009984531
10299,018_1304_122_0,0.006437376
10300,031_218_121_0,0.33425587
10301,019_2114_28457_0,0.002050238
10302,019_1157_10860_0,0.0017042705
10303,019_51_6392_0,0.010267405
10304,022_1782_1884_0,0.23072644
10305,019_1937_24113_0,0.0014054144
10306,020_2152_24369_0,0.023239404
10307,032_673_1743_0,0.0269358
10308,019_847_24186_0,0.0075623784
10309,020_1057_21729_0,0.016649129
10310,018_588_140_0,0.6025113
10311,020_3444_19130_0,0.016960107
10312,021_1197_24192_0,0.0063629407
10313,032_421_26781_0,2.1745438e-05
10314,018_913_20038_0,0.23161031
10315,008_13_12539_0,0.019389786
10316,018_951_11879_0,0.20072678
10317,012_22_14917_0,0.012135743
10318,021_2804_18784_0,0.008154853
10319,032_100_17343_0,7.6286534e-07
10320,031_5_19790_0,0.027024807
10321,019_273_10005_0,0.0050331876
10322,022_461_21557_0,0.00051161577
10323,019_990_18389_0,0.003134921
10324,006_30_144_0,0.64863706
10325,019_2138_28718_0,0.003548747
10326,020_3238_5324_0,0.05021626
10327,021_1077_15246_0,0.02126889
10328,020_2056_17590_0,0.0040553315
10329,019_1940_17270_0,0.0022529983
10330,031_460_2524_0,0.01291164
10331,022_149_1980_0,0.077133454
10332,021_506_17813_0,0.0006874724
10333,020_403_28888_0,0.029406903
10334,021_898_2983_0,0.03049196
10335,021_388_10070_0,0.21296142
10336,024_102_25624_0,0.029062409
10337,021_927_2271_0,0.062800735
10338,021_1232_13816_0,0.0034917202
10339,023_1562_14777_0,0.0041704644
10340,020_1994_23213_0,0.0022884728
10341,021_1257_12936_0,0.0017717009
10342,020_2069_16622_0,0.01417857
10343,032_328_8330_0,0.19702645
10344,021_224_8903_0,0.02781684
10345,021_1030_1095_0,0.31705803
10346,019_968_12407_0,0.07694038
10347,036_9_22630_0,0.0022612324
10348,021_698_8293_0,0.0066480744
10349,019_1047_19356_0,0.014871234
10350,032_383_3900_0,0.0021061704
10351,021_1097_27988_0,0.012294849
10352,020_537_10737_0,0.06303799
10353,018_1090_4322_0,0.0007683329
10354,020_1209_1305_0,0.12670025
10355,021_254_9647_0,0.00534055
10356,019_1170_9624_0,0.030046415
10357,018_1164_27058_0,0.012181321
10358,019_282_12955_0,0.002931156
10359,021_8_6720_0,0.011012465
10360,019_425_23005_0,0.008172002
10361,020_3142_5955_0,0.054805003
10362,019_1874_26977_0,0.004797359
10363,023_1134_13941_0,0.0011445747
10364,020_1964_21291_0,0.011277914
10365,019_2221_6672_0,0.015907077
10366,018_995_15840_0,0.0017800217
10367,019_867_14742_0,0.029638415
10368,021_599_22485_0,0.004440687
10369,021_679_17564_0,0.0072947694
10370,019_532_3487_0,0.0031719408
10371,019_223_21347_0,0.0024933778
10372,020_1156_22079_0,0.004556658
10373,031_369_2371_0,0.0036141155
10374,031_251_11512_0,0.0014119213
10375,020_4581_20451_0,0.0047065336
10376,021_2357_22603_0,0.00015208304
10377,021_1160_6939_0,0.0027378923
